_id,username,name,followers_count,friends_count,favourites_count,statuses_count,after_name,gender,gender_accuracy
5ec97f0645aa29c1ab606ff8,SaintAmish,Brendan Allen,246,1169,13471,2247,brendan,male,99
5ec97f0745aa29c1ab606ff9,ClassicFM943,Classic FM 94.3 Abuja,1310,828,1692,61436,fm,male,79
5ec97f0845aa29c1ab606ffa,ismiseliam,Liam Tunney,1002,2767,21607,12334,liam,male,99
5ec97f0945aa29c1ab606ffb,spiritchaser16,A M,7,61,1622,892
5ec97f0a45aa29c1ab606ffc,Lisa_McNally1,Lisa McNally,4377,3469,13506,13587,lisa,female,98
5ec97f0a45aa29c1ab606ffd,Just_Smallz,SC,71,63,706,2618,sc,male,73
5ec97f0b45aa29c1ab606ffe,Saravanasendur1,â™¥_Senduran_Vijay_â™¥,152,682,19399,17096
5ec97f0c45aa29c1ab606fff,steedmrspeel,Cindy Walas,2008,1570,225837,128914,cindy,female,98
5ec97f0d45aa29c1ab607000,RickToney01,Rick Toney,5257,4662,229,122672,rick,male,99
5ec97f0d45aa29c1ab607001,AbKumar18,à¤…à¤­à¤¿à¤·à¥‡à¤• à¤®à¥Œà¤°à¥à¤¯,83,87,6517,863,kumar,male,90
5ec97f0e45aa29c1ab607002,BreenOlivia,oliviabreen,10268,1440,10887,9283,olivia,female,98
5ec97f0f45aa29c1ab607003,CosoroRadio,Cosoro Radio UK,65662,45145,202370,471019,uk,male,84
5ec97f0f45aa29c1ab607004,bretonne58,ğŸ’§Marie-Helene,245,1563,7790,3710,bretonne,female,100
5ec97f1045aa29c1ab607005,Lingvist,Lingvist,2621,605,2128,2602,lingvist,male,75
5ec97f1145aa29c1ab607006,88Masada,masada 88,271,1292,35723,15450,masada,male,64
5ec97f1145aa29c1ab607007,vincentamp,Hiden Aruto,506,405,4773,24640,hiden,male,70
5ec97f1245aa29c1ab607008,MaithaKarisa,Chifu Maitha Karisa,633,829,6467,21120,chifu,male,60
5ec97f1345aa29c1ab607009,WFireflies,Walking Sticks and Fireflies,739,860,6307,2341,and,male,84
5ec97f1345aa29c1ab60700a,chrisMamahit1,Chris Mamahit,29,84,3809,5368,chris,male,93
5ec97f1445aa29c1ab60700b,pithyandwitty,CNN is a dumpster fire,306,782,16593,17056,cnn,female,55
5ec97f1545aa29c1ab60700c,RochdaleCouncil,Rochdale Council,21034,994,9149,31151,rochdale,male,100
5ec97f1645aa29c1ab60700d,hammody828,Ø§Ø­Ù…Ø¯ # L31Messi â˜€ï¸,1100,1710,9118,65766,hammody,male,96
5ec97f1645aa29c1ab60700e,yellkoo,yellko,88,69,26,861,yellkoo,male,79
5ec97f1745aa29c1ab60700f,__3li11,3Î¹Î¯ Ğ½Ï…ssÎ±Î¹Î· â™ª,125,370,780,1616
5ec97f1845aa29c1ab607010,Fatmahemisa1,Fatma Lotfi,615,4974,5331,2959,fatma,female,97
5ec97f1945aa29c1ab607011,Ekenobi_AlexP,AlexPedro,142,98,169,426,alexpedro,male,75
5ec97f1945aa29c1ab607012,Co0kieBoy,Patryk Zalewski,0,50,2,46,patryk,male,99
5ec97f1a45aa29c1ab607013,itsboobam,Boobam the corgi,9,26,3,18,the,male,87
5ec97f1a45aa29c1ab607014,Danylm030,Danylm030,111,323,2094,4571
5ec97f1b45aa29c1ab607015,1_point_2,Seyigun Olofinjana,5756,951,82118,263196
5ec97f1c45aa29c1ab607016,Fnb_Yellah,Mhe_Yellah a.k.a Escobar Eddie,56,96,499,337,escobar,male,94
5ec97f1c45aa29c1ab607017,RizannaCollect2,Rizanna Collection ğŸ‡§ğŸ‡³,1,30,4,104,rizanna,female,75
5ec97f1d45aa29c1ab607018,MarkLong06,Mark Long,108,1344,112,11301,mark,male,100
5ec97f1e45aa29c1ab607019,robbie446,Rob See ğŸ¦…ğŸ‡ºğŸ‡¸,188,1706,14799,3485,robbie,male,93
5ec97f1f45aa29c1ab60701a,NdimloUnathi,â— Black Child ğŸ•ŠğŸ‡¿ğŸ‡¼ğŸ‡¿ğŸ‡¦,14047,13074,48530,40708
5ec97f1f45aa29c1ab60701b,lanza1521,Yssa Dalawa Tatlo,1,82,11,1,lanza,male,77
5ec97f2045aa29c1ab60701c,clairemontes7,claire montes,122,105,21519,23401,claire,female,98
5ec97f2145aa29c1ab60701d,sophiejuge,Sophie JugÃ©,331,287,1947,863,sophie,female,98
5ec97f2245aa29c1ab60701e,mrsharrismusic,Laura Harris,137,209,585,183,laura,female,98
5ec97f2245aa29c1ab60701f,Buzzfm897,Buzzfm89.7,1644,308,657,25909
5ec97f2345aa29c1ab607020,JallowKaddy1,Jallow Kaddy,302,3876,331,58,jallow,male,92
5ec97f2445aa29c1ab607021,ClassicFM943,Classic FM 94.3 Abuja,1310,828,1692,61436,fm,male,79
5ec97f2545aa29c1ab607022,TotalLegacyCare,Total Legacy Care,369,451,4844,1934,legacy,female,100
5ec97f2545aa29c1ab607023,FarOutToysInc,Far Out Toys Inc.,864,442,1300,689,far,male,61
5ec97f2645aa29c1ab607024,MacKidDunwoody,MacKidDunwoody,3252,3678,14197,51025
5ec97f2745aa29c1ab607025,Vitosharma13,Vito Sharma,1402,1386,1882,527,vito,male,98
5ec97f2745aa29c1ab607026,ibrahimn_999,Ø§Ù„Ø§Ø³ØªØ«Ù†Ø§Ø¦ÙŠ Ø¥Ø¨Ø±Ø§Ù‡ÙŠÙ… Ø§Ù„Ù†Ù‡Ø§Ø±ÙŠ,503,1067,7854,45619
5ec97f2845aa29c1ab607027,michalapaleo,Michala Paleo,238,252,79452,17049,michala,female,99
5ec97f2945aa29c1ab607028,whoops_c,Ngosa Whoopi Chungu,5979,736,32766,41037,ngosa,male,55
5ec97f2945aa29c1ab607029,mroliverjude,OJ,88,752,1100,674,oj,male,87
5ec97f2a45aa29c1ab60702a,kanzen_radio,Kanzen Records Radio,716,41,17,54883,kanzen,male,100
5ec97f2b45aa29c1ab60702b,CTwithrishidutt,Rishi dutt,5,5,0,52,rishi,male,99
5ec97f2b45aa29c1ab60702c,SuAlderson,Honeysuckle Cottage,734,329,22314,13623,honeysuckle,female,100
5ec97f2c45aa29c1ab60702d,shale2rc,Shanda,64,224,3647,3607,shanda,female,97
5ec97f2d45aa29c1ab60702e,MatanteJu,J,401,817,22187,20836
5ec97f2d45aa29c1ab60702f,WildlingTravels,Wildling,2218,113,1,82237
5ec97f2e45aa29c1ab607030,Arnau1041,Arnau104,4,54,274,23,arnau,male,99
5ec97f2f45aa29c1ab607031,adjetey31599715,adjetey sowah,23,40,4165,220,adjetey,male,85
5ec97f3045aa29c1ab607032,salmankhanhk,....... H. K,1375,986,49977,49986
5ec97f3045aa29c1ab607033,lauramarsh70,#AlbaLaura #DissolveTheUnionğŸ’œğŸğŸ›¡ï¸ğŸ’¯#YES #SolMoon,6513,7048,277148,292259,albalaura,female,75
5ec97f3145aa29c1ab607034,sin_niunoman,Sin_NiunoMan,360,1252,37655,48362
5ec97f3245aa29c1ab607035,unusual4tune,Unusual4tune,427,616,18053,3397
5ec97f3245aa29c1ab607036,salmankhanhk,....... H. K,1375,986,49977,49986
5ec97f3345aa29c1ab607037,lauramarsh70,#AlbaLaura #DissolveTheUnionğŸ’œğŸğŸ›¡ï¸ğŸ’¯#YES #SolMoon,6513,7048,277148,292259
5ec97f3445aa29c1ab607038,mamonaloh,Deprived of real Fem,2008,2206,20852,37401,deprived,male,75
5ec97f3545aa29c1ab607039,Eartfoto,Erotic Art Photography official,399,38,145,2748,erotic,male,76
5ec97f3645aa29c1ab60703a,CryloTheRaccoon,Crayolo,279,529,21727,11624
5ec97f3645aa29c1ab60703b,ecoeverydayorg,ecoeveryday.org,4,21,45,31,org,male,94
5ec97f3745aa29c1ab60703c,StephoLorenzo,HndrxxğŸ•,519,505,17588,10861
5ec97f3845aa29c1ab60703d,Jptechrep,Jim Payne,171,436,1363,1039,jim,male,99
5ec97f3845aa29c1ab60703e,SCee57,SusieQ ğŸ‡¨ğŸ‡¦ğŸµğŸ,1447,1583,10655,8906,scee,female,75
5ec97f3945aa29c1ab60703f,feinberg_linda,Linda Feinberg,429,239,111706,266807,linda,female,97
5ec97f3945aa29c1ab607040,_alannasantos,Alanna Santos,242,25,142,104830,alanna,female,100
5ec97f3a45aa29c1ab607041,Orion1331,Orion1911,9,70,3,116,orion,male,99
5ec97f3b45aa29c1ab607042,SSHigherEd,S&S Higher Education,231,846,614,901,higher,male,91
5ec97f3b45aa29c1ab607043,pegcb_de,[ P-E-GC-B ],192,183,1273,3939,gc,male,84
5ec97f3c45aa29c1ab607044,France24_en,FRANCE 24 English,252059,1149,527,280650,france,female,77
5ec97f3d45aa29c1ab607045,ctnonur10,10ur,22,22,34,11,ur,male,75
5ec97f3e45aa29c1ab607046,Buzzfm897,Buzzfm89.7,1644,308,657,25909
5ec97f3e45aa29c1ab607047,amaniampongjoe,amaniampongjoseph,14,120,162,78
5ec97f3f45aa29c1ab607048,idakhirul,Ida.,1291,619,7528,31742,ida,female,97
5ec97f4045aa29c1ab607049,JonathanBulman5,Jonathan Bulman,25,97,721,1093,jonathan,male,99
5ec97f4045aa29c1ab60704a,RosleyWiam,Wiam_Rosley,862,1394,5144,4450
5ec97f4145aa29c1ab60704b,belindatewson,belindatewson,20,55,32,67
5ec97f4145aa29c1ab60704c,Messigician7,Messigician,26,74,12845,8404
5ec97f4245aa29c1ab60704d,alwoga1,alwoga,1,415,5,162
5ec97f4345aa29c1ab60704e,MrBig_Bones,R I C K  B E L L A M YğŸŒğŸ‡³ğŸ‡¬,1791,1817,349,58842
5ec97f4345aa29c1ab60704f,Bennet24_LFC,Bennet 8/24 (RIP Gigi & Kobe),732,1027,44438,21434,bennet,male,96
5ec97f4445aa29c1ab607050,_Motsoaledi,Mosadinyana,167531,1028,3185,67312
5ec97f4545aa29c1ab607051,Blondie_Robert,Robert Sanchez,1,10,0,389,robert,male,99
5ec97f4645aa29c1ab607052,AsseMwamafupa,asse mwamafupa,235,104,27,1450,asse,male,78
5ec97f4745aa29c1ab607053,Q5_N_,ğŸ˜ Ø¨Ø·Ù„ Ø£ÙˆØ±ÙˆØ¨Ø§ â€ºÌµ(ÌµÌµÌ´,67,425,620,11456
5ec97f4745aa29c1ab607054,Claire_Molen,A Penny for your Thoughts?ğŸ–,1578,2050,21346,8919,penny,female,93
5ec97f4845aa29c1ab607055,thapelo4god,Makhura Thapelo,1561,1963,24649,6614,makhura,female,67
5ec97f4945aa29c1ab607056,FlyingHighTrust,Flying High Trust,2166,938,5252,4336,trust,male,100
5ec97f4945aa29c1ab607057,CarlosCarry17,Carry On!! âœŒï¸,674,1452,2416,19120,on,male,79
5ec97f4a45aa29c1ab607058,Jospmicalx,Jospmicalx,61,90,7316,8785
5ec97f4b45aa29c1ab607059,Zander014,Zander,216,560,30586,24124,zander,male,100
5ec97f4b45aa29c1ab60705a,Tumiishi,TumiÅ¡i,1316,470,4259,44954
5ec97f4c45aa29c1ab60705b,Silau25,â¤Silviaâ¤,95890,3658,102496,245859,silau,male,67
5ec97f4c45aa29c1ab60705c,ConnectSport,ConnectSport,7969,6611,9387,17713
5ec97f4d45aa29c1ab60705d,MarcoDeLa83,Marco De La Pierre,271,1110,824,689,marco,male,99
5ec97f4d45aa29c1ab60705e,MehmetO33440789,Mehmet Orhan,683,694,216896,162534,mehmeto,male,75
5ec97f4e45aa29c1ab60705f,L0V3_Ximena,pÑÎµÑ‚Ñ‚áƒ§Ñ‚Ñà¸„à¸«cÎµÅ‚ÏƒvÎµÑ,12668,7316,170302,142737
5ec97f4f45aa29c1ab607060,zaraflora,Zara Flora,6399,2596,26529,78553,zara,female,96
5ec97f4f45aa29c1ab607061,Jessica_Cabe,Jessica Cabe,602,1475,4516,2222,jessica,female,98
5ec97f5045aa29c1ab607062,TheWorldGames,The World Games,4935,331,2379,2943,theworldgames,male,75
5ec97f5145aa29c1ab607063,R99pc,Richard Anthony Piet,37685,0,0,17505,rpc,male,92
5ec97f5245aa29c1ab607064,LeCatalan237,Indomptable ğŸ‡¨ğŸ‡²,3879,758,195826,195400,indomptable,male,59
5ec97f5245aa29c1ab607065,shane_ablett,shane ablett,23,24,73,112,shane,male,93
5ec97f5345aa29c1ab607066,benzojones,BenzoJones,1967,2687,16468,30311
5ec97f5445aa29c1ab607067,AmAntiquarian,American Antiquarian Society,6183,1544,7291,9727
5ec97f5445aa29c1ab607068,gavinj75,Gavin o'flaherty,330,1131,941,1301,gavin,male,99
5ec97f5545aa29c1ab607069,GrattoDanny,Danny Gratto,458,5002,16745,14482,danny,male,94
5ec97f5645aa29c1ab60706a,Mikefrimpong,Osofo Chief,2479,584,564,66031,osofo,male,100
5ec97f5745aa29c1ab60706b,TheAdmiral,Ian,826,465,5376,21333,theadmiral,male,75
5ec97f5745aa29c1ab60706c,pont3s,pont3s,13,33,0,131
5ec97f5845aa29c1ab60706d,Daveb2017,Dave,79,223,7585,3477,daveb,male,100
5ec97f5845aa29c1ab60706e,SBarrBrisebois,SimonBarreBrisebois,1348,1981,86298,117868
5ec97f5945aa29c1ab60706f,DeKervella,Sophie Kervella de Joannis ğŸ´ó §ó ¢ó ³ó £ó ´ó ¿,268,351,55042,45867,sophie,female,98
5ec97f5a45aa29c1ab607070,MostlyAnal,Mostly Anal,491702,973,1302,388051,anal,male,66
5ec97f5a45aa29c1ab607071,weirdgenes,bipolar sunshine,35,223,342,196,bipolar,male,62
5ec97f5b45aa29c1ab607072,david_camarena_,David Camarena,164,147,2897,1204,david,male,99
5ec97f5c45aa29c1ab607073,BlueJay58523226,The Blue Jay Times,178,242,31054,18935,the,male,87
5ec97f5d45aa29c1ab607074,Thatkingsley,Idongesit Kingsley,672,609,2328,49702,idongesit,male,63
5ec97f5d45aa29c1ab607075,MattDoesFX,Matt Hart FX & Art,23,93,124,64,matt,male,100
5ec97f5e45aa29c1ab607076,DarbyDeluna,Deluna Darby,392,382,1770,359,deluna,female,92
5ec97f5f45aa29c1ab607077,uvabop2018,xxx_Swinger_Club_xxx 500K GLOBALFANS,47585,401,3346,7661
5ec97f5f45aa29c1ab607078,TourBzin,Thobela Magwaza,1125,1076,1870,10331,thobela,male,75
5ec97f6045aa29c1ab607079,ChimwemweChita2,Chimwemwe Chitambala,119,266,370,21,chimwemwe,male,63
5ec97f6145aa29c1ab60707a,mmm4withswfs,å¤©ç·šMMM,7,187,15520,10275
5ec97f6145aa29c1ab60707b,SandraLFC28,Sandra Mackenzie*,2553,4267,71785,18148,sandra,female,98
5ec97f6245aa29c1ab60707c,iam_vikta,Chidera,2043,2533,11133,35372,chidera,male,61
5ec97f6345aa29c1ab60707d,JasmineKardde35,ğŸ’•ğŸ’•Lovely ğŸ’•ğŸ’•,6414,461,38095,54982,lovely,female,100
5ec97f6445aa29c1ab60707e,FairfieldInnSC,Fairfield Columbia,68,0,0,1096,fairfield,male,63
5ec97f6545aa29c1ab60707f,patriziamiani,Patrizia Miani,10997,3895,284273,200652,patrizia,female,98
5ec97f6545aa29c1ab607080,MartinKGHI,Martin Prince,1902,947,272,1821,martin,male,98
5ec97f6645aa29c1ab607081,Apolloawakens,Hunter,157,35,962,117,hunter,male,100
5ec97f6745aa29c1ab607082,Chitti1116,Chitti Babu,7,18,38,2666,chitti,male,79
5ec97f6845aa29c1ab607083,rajasa404,MD RAJA,89,1259,1514,528,rajasa,male,100
5ec97f6945aa29c1ab607084,HoneymoonGondol,HoneymoonGondol,47369,2406,17595,866677
5ec97f6945aa29c1ab607085,kosmomireille,Kosmo,653,1325,9495,1294,kosmo,male,98
5ec97f6a45aa29c1ab607086,Co0kieBoy,Patryk Zalewski,0,50,2,46,patryk,male,99
5ec97f6a45aa29c1ab607087,BillingsOctavia,âœ¨ğŸ’—Octavia BillingsğŸ’—âœ¨,359,1652,4901,18907,octavia,female,99
5ec97f6b45aa29c1ab607088,soundlessb00m,DS,169,932,32600,5168
5ec97f6c45aa29c1ab607089,planet_miya,just here for the pizza,152780,882,21080,391925,miya,female,80
5ec97f6c45aa29c1ab60708a,ryanmarinas,Ry,743,534,26048,24874,ryan,male,84
5ec97f6d45aa29c1ab60708b,MostlyBJs,â¸¸ Douchebag â¸¸,516367,1474,2172,568219,douchebag,male,75
5ec97f6e45aa29c1ab60708c,vovomfebe,Miss.vovo,35002,36697,59254,62337,vovo,male,67
5ec97f6e45aa29c1ab60708d,SceneryLens,Scenery Through The Lens,18,45,18,47,scenery,female,75
5ec97f6f45aa29c1ab60708e,DirtyBabesPromo,ğ”»ğ•šğ•£ğ•¥ğ•ª ğ”¹ğ•’ğ•“ğ•–ğ•¤ â„™ğ•£ğ• ğ•ğ•  ğŸœğŸšğ•‚ğŸ”¥,42144,3490,14395,75346
5ec97f7045aa29c1ab60708f,LolitaResist,Lolita#Resists #TrumpsConcentrationCamps,5280,5832,198296,138961,lolita,female,97
5ec97f7045aa29c1ab607090,IfeSarumi1,Ife Sarumi (#LadyPR),642,570,2355,3252,ife,male,58
5ec97f7245aa29c1ab607091,Shotglass856,Philly PA,477,374,306,1227,shotglass,male,75
5ec97f7245aa29c1ab607092,BarbaraTiola,BÃ¡rbara Tiola,3,7,0,44,tiola,female,100
5ec97f7345aa29c1ab607093,Brandin99805547,Brandina,18,105,38,19,brandin,male,95
5ec97f7445aa29c1ab607094,Deidre_L,Deidre Linden,460,842,16318,17383,deidre,female,100
5ec97f7445aa29c1ab607095,Haydenfd7,Hayden,3,48,9,20,hayden,male,98
5ec97f7545aa29c1ab607096,vidan_taki,Vidan Taki,2944,5002,127199,134203,vidan,male,83
5ec97f7645aa29c1ab607097,Dida_ti,Dida,7844,4689,217830,159904,dida,female,65
5ec97f7645aa29c1ab607098,LivingCozy,Living Cozy ğŸ‘¼ğŸ’—ğŸ¡ğŸ’—ğŸ‘¼,2038,2703,52792,28145,cozy,male,68
5ec97f7745aa29c1ab607099,samloveEJF,Teamprerna,35,80,2849,3343
5ec97f7845aa29c1ab60709a,NetwaysCloud,NETWAYS Web Services,280,129,304,588,web,male,85
5ec97f7945aa29c1ab60709b,gi_nasti,NastiGi,5245,4784,3895,4236
5ec97f7945aa29c1ab60709c,mikecash100,Mike Cash,531,4564,87927,,mike,male,99
5ec97f7a45aa29c1ab60709d,marielewis1975,Marie Lewis,747,529,4004,3106,marie,female,97
5ec97f7b45aa29c1ab60709e,ethereal_hk,Anna_,216,100,6258,5545,anna_,female,75
5ec97f7b45aa29c1ab60709f,kpetrovic340_,Kristina  â™¡,26149,25058,136706,123697,kristina,female,98
5ec97f7c45aa29c1ab6070a0,irishinbritain,Irish in Britain,16401,2228,3844,9276,irish,female,100
5ec97f7c45aa29c1ab6070a1,Dida_ti,Dida,7844,4689,217830,159904,dida,female,65
5ec97f7d45aa29c1ab6070a2,akangakiba,AKANG ğŸ‡³ğŸ‡¬,286,206,4821,4251,akang,male,98
5ec97f7e45aa29c1ab6070a3,LivingCozy,Living Cozy ğŸ‘¼ğŸ’—ğŸ¡ğŸ’—ğŸ‘¼,2038,2703,52792,28145,cozy,male,68
5ec97f7f45aa29c1ab6070a4,WarriorCams,Cams-Warrior,63,11,20,39,cam,male,69
5ec97f7f45aa29c1ab6070a5,DinaRybeiro,ğŸ¯Dina RibeiroğŸ±,3059,1382,30821,32749,dina,female,96
5ec97f8045aa29c1ab6070a6,cawilsonaz,Claudie Wilson,587,253,90974,10780,claudie,female,97
5ec97f8145aa29c1ab6070a7,Pauliestabo,Paulie Stableford,29,366,668,307,paulie,male,81
5ec97f8345aa29c1ab6070a8,susanaquiere,susana,51,1621,611,3072,susana,female,99
5ec97f8345aa29c1ab6070a9,CTwithrishidutt,Rishi dutt,5,5,0,52,rishi,male,99
5ec97f8445aa29c1ab6070aa,ballycommon,Ballycommon Training Centre,80,292,263,473,centre,male,87
5ec97f8545aa29c1ab6070ab,guccxilhoon,aira ğŸ¶ ; #ZOMBIE,4441,678,96848,87071,aira,female,93
5ec97f8545aa29c1ab6070ac,KaranDude7,That kinky man.,244,601,25519,3829,kinky,male,57
5ec97f8645aa29c1ab6070ad,OLEW_Solarables,Sâ˜€LARIUMâ„¢,65,111,15865,6780,larium,male,75
5ec97f8645aa29c1ab6070ae,HombreMontana,ELğŸ‘HOMBRE #MONTAÃ‘A,5242,3795,90389,91503,el,male,87
5ec97f8745aa29c1ab6070af,abubakrpatel08,Abu-Baker,286,980,7810,2419,abu,male,98
5ec97f8845aa29c1ab6070b0,rogerkeith1,Roger Keith Walsh ğŸ”¶ğŸ•·ï¸,200,255,33955,25580,roger,male,99
5ec97f8845aa29c1ab6070b1,klinklone,ğŸ‘„SirenQueenğŸ‘‘,377,150,7569,288,queen,female,90
5ec97f8945aa29c1ab6070b2,shane_ablett,shane ablett,23,24,73,112,shane,male,93
5ec97f8a45aa29c1ab6070b3,BrickzMusic,Bankster Brickz,1236,1095,31973,104865,bankster,male,100
5ec97f8a45aa29c1ab6070b4,_Bleam,Bleam,2498,4809,39451,88261,bleam,male,75
5ec97f8b45aa29c1ab6070b5,jermainee7,TheArtHstlr.,2658,2452,11197,35637
5ec97f8c45aa29c1ab6070b6,suffolkchamber,Suffolk Chamber,13490,5788,4544,11475,suffolk,male,58
5ec97f8c45aa29c1ab6070b7,GGiggias,Gifts By Giggias,2,2,4,326,gift,female,100
5ec97f8d45aa29c1ab6070b8,roj20200,S A Roj,98,139,65752,3498,roj,male,84
5ec97f8d45aa29c1ab6070b9,iheanyi810,s Draco,56,3479,25,502,iheanyi,male,99
